image_name,background_id,background_type,control_present,transgenic_present,control_count,transgenic_count
synth_0694_bg-bg_veg_05_type-vegetation_ctrl-1_trans-1.jpg,bg_veg_05,vegetation,1,1,1,1
synth_0695_bg-bg_water_nonhab_02_type-water_ctrl-0_trans-0.jpg,bg_water_nonhab_02,water,0,0,0,0
synth_0696_bg-bg_water_hab_19_type-water_ctrl-0_trans-3.jpg,bg_water_hab_19,water,0,1,0,3
synth_0697_bg-bg_art_04_type-artificial_ctrl-6_trans-0.jpg,bg_art_04,artificial,1,0,6,0
synth_0698_bg-bg_dry_02_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_02,dry_soil,0,0,0,0
synth_0699_bg-bg_water_hab_15_type-water_ctrl-2_trans-3.jpg,bg_water_hab_15,water,1,1,2,3
synth_0700_bg-bg_veg_03_type-vegetation_ctrl-1_trans-1.jpg,bg_veg_03,vegetation,1,1,1,1
synth_0701_bg-bg_veg_03_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_03,vegetation,0,0,0,0
synth_0702_bg-bg_veg_07_type-vegetation_ctrl-6_trans-0.jpg,bg_veg_07,vegetation,1,0,6,0
synth_0703_bg-bg_veg_03_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_03,vegetation,0,0,0,0
synth_0704_bg-bg_water_hab_15_type-water_ctrl-0_trans-0.jpg,bg_water_hab_15,water,0,0,0,0
synth_0705_bg-bg_water_hab_14_type-water_ctrl-0_trans-0.jpg,bg_water_hab_14,water,0,0,0,0
synth_0706_bg-bg_art_06_type-artificial_ctrl-0_trans-0.jpg,bg_art_06,artificial,0,0,0,0
synth_0707_bg-bg_water_hab_26_type-water_ctrl-0_trans-0.jpg,bg_water_hab_26,water,0,0,0,0
synth_0708_bg-bg_veg_01_type-vegetation_ctrl-2_trans-0.jpg,bg_veg_01,vegetation,1,0,2,0
synth_0709_bg-bg_veg_06_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_06,vegetation,0,0,0,0
synth_0710_bg-bg_water_hab_16_type-water_ctrl-0_trans-1.jpg,bg_water_hab_16,water,0,1,0,1
synth_0711_bg-bg_dry_04_type-dry_soil_ctrl-0_trans-2.jpg,bg_dry_04,dry_soil,0,1,0,2
synth_0712_bg-bg_water_hab_11_type-water_ctrl-1_trans-1.jpg,bg_water_hab_11,water,1,1,1,1
synth_0713_bg-bg_dry_04_type-dry_soil_ctrl-1_trans-0.jpg,bg_dry_04,dry_soil,1,0,1,0
synth_0714_bg-bg_art_05_type-artificial_ctrl-0_trans-0.jpg,bg_art_05,artificial,0,0,0,0
synth_0715_bg-bg_water_hab_02_type-water_ctrl-1_trans-0.jpg,bg_water_hab_02,water,1,0,1,0
synth_0716_bg-bg_art_03_type-artificial_ctrl-0_trans-0.jpg,bg_art_03,artificial,0,0,0,0
synth_0717_bg-bg_water_nonhab_01_type-water_ctrl-0_trans-0.jpg,bg_water_nonhab_01,water,0,0,0,0
synth_0718_bg-bg_water_nonhab_04_type-water_ctrl-0_trans-0.jpg,bg_water_nonhab_04,water,0,0,0,0
synth_0719_bg-bg_dry_01_type-dry_soil_ctrl-2_trans-0.jpg,bg_dry_01,dry_soil,1,0,2,0
synth_0720_bg-bg_dry_02_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_02,dry_soil,0,0,0,0
synth_0721_bg-bg_veg_06_type-vegetation_ctrl-0_trans-6.jpg,bg_veg_06,vegetation,0,1,0,6
synth_0722_bg-bg_water_hab_23_type-water_ctrl-5_trans-2.jpg,bg_water_hab_23,water,1,1,5,2
synth_0723_bg-bg_water_hab_21_type-water_ctrl-1_trans-0.jpg,bg_water_hab_21,water,1,0,1,0
synth_0724_bg-bg_water_hab_06_type-water_ctrl-0_trans-0.jpg,bg_water_hab_06,water,0,0,0,0
synth_0725_bg-bg_veg_03_type-vegetation_ctrl-0_trans-1.jpg,bg_veg_03,vegetation,0,1,0,1
synth_0726_bg-bg_water_hab_25_type-water_ctrl-7_trans-0.jpg,bg_water_hab_25,water,1,0,7,0
synth_0727_bg-bg_water_hab_23_type-water_ctrl-0_trans-0.jpg,bg_water_hab_23,water,0,0,0,0
synth_0728_bg-bg_water_hab_26_type-water_ctrl-2_trans-2.jpg,bg_water_hab_26,water,1,1,2,2
synth_0729_bg-bg_art_08_type-artificial_ctrl-7_trans-0.jpg,bg_art_08,artificial,1,0,7,0
synth_0730_bg-bg_water_nonhab_01_type-water_ctrl-1_trans-0.jpg,bg_water_nonhab_01,water,1,0,1,0
synth_0731_bg-bg_art_02_type-artificial_ctrl-0_trans-1.jpg,bg_art_02,artificial,0,1,0,1
synth_0732_bg-bg_water_hab_08_type-water_ctrl-3_trans-2.jpg,bg_water_hab_08,water,1,1,3,2
synth_0733_bg-bg_veg_02_type-vegetation_ctrl-1_trans-0.jpg,bg_veg_02,vegetation,1,0,1,0
synth_0734_bg-bg_water_hab_22_type-water_ctrl-3_trans-0.jpg,bg_water_hab_22,water,1,0,3,0
synth_0735_bg-bg_water_hab_23_type-water_ctrl-1_trans-1.jpg,bg_water_hab_23,water,1,1,1,1
synth_0736_bg-bg_water_nonhab_05_type-water_ctrl-2_trans-0.jpg,bg_water_nonhab_05,water,1,0,2,0
synth_0737_bg-bg_art_05_type-artificial_ctrl-0_trans-4.jpg,bg_art_05,artificial,0,1,0,4
synth_0738_bg-bg_dry_04_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_04,dry_soil,0,0,0,0
synth_0739_bg-bg_water_hab_25_type-water_ctrl-0_trans-1.jpg,bg_water_hab_25,water,0,1,0,1
synth_0740_bg-bg_water_hab_12_type-water_ctrl-0_trans-0.jpg,bg_water_hab_12,water,0,0,0,0
synth_0741_bg-bg_veg_05_type-vegetation_ctrl-0_trans-1.jpg,bg_veg_05,vegetation,0,1,0,1
synth_0742_bg-bg_veg_08_type-vegetation_ctrl-2_trans-0.jpg,bg_veg_08,vegetation,1,0,2,0
synth_0743_bg-bg_veg_02_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_02,vegetation,0,0,0,0
synth_0744_bg-bg_water_nonhab_01_type-water_ctrl-2_trans-0.jpg,bg_water_nonhab_01,water,1,0,2,0
synth_0745_bg-bg_veg_04_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_04,vegetation,0,0,0,0
synth_0746_bg-bg_water_hab_10_type-water_ctrl-0_trans-0.jpg,bg_water_hab_10,water,0,0,0,0
synth_0747_bg-bg_veg_02_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_02,vegetation,0,0,0,0
synth_0748_bg-bg_water_hab_13_type-water_ctrl-2_trans-3.jpg,bg_water_hab_13,water,1,1,2,3
synth_0749_bg-bg_water_hab_02_type-water_ctrl-4_trans-0.jpg,bg_water_hab_02,water,1,0,4,0
synth_0750_bg-bg_art_03_type-artificial_ctrl-1_trans-1.jpg,bg_art_03,artificial,1,1,1,1
synth_0751_bg-bg_water_hab_13_type-water_ctrl-2_trans-0.jpg,bg_water_hab_13,water,1,0,2,0
synth_0752_bg-bg_art_02_type-artificial_ctrl-0_trans-0.jpg,bg_art_02,artificial,0,0,0,0
synth_0753_bg-bg_veg_07_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_07,vegetation,0,0,0,0
synth_0754_bg-bg_veg_05_type-vegetation_ctrl-0_trans-3.jpg,bg_veg_05,vegetation,0,1,0,3
synth_0755_bg-bg_veg_06_type-vegetation_ctrl-3_trans-0.jpg,bg_veg_06,vegetation,1,0,3,0
synth_0756_bg-bg_veg_08_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_08,vegetation,0,0,0,0
synth_0757_bg-bg_dry_02_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_02,dry_soil,0,0,0,0
synth_0758_bg-bg_veg_01_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_01,vegetation,0,0,0,0
synth_0759_bg-bg_water_hab_19_type-water_ctrl-7_trans-0.jpg,bg_water_hab_19,water,1,0,7,0
synth_0760_bg-bg_veg_06_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_06,vegetation,0,0,0,0
synth_0761_bg-bg_water_hab_07_type-water_ctrl-2_trans-0.jpg,bg_water_hab_07,water,1,0,2,0
synth_0762_bg-bg_water_hab_17_type-water_ctrl-2_trans-0.jpg,bg_water_hab_17,water,1,0,2,0
synth_0763_bg-bg_art_05_type-artificial_ctrl-4_trans-0.jpg,bg_art_05,artificial,1,0,4,0
synth_0764_bg-bg_water_nonhab_05_type-water_ctrl-0_trans-0.jpg,bg_water_nonhab_05,water,0,0,0,0
synth_0765_bg-bg_art_08_type-artificial_ctrl-0_trans-0.jpg,bg_art_08,artificial,0,0,0,0
synth_0766_bg-bg_dry_01_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_01,dry_soil,0,0,0,0
synth_0767_bg-bg_dry_04_type-dry_soil_ctrl-1_trans-1.jpg,bg_dry_04,dry_soil,1,1,1,1
synth_0768_bg-bg_dry_02_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_02,dry_soil,0,0,0,0
synth_0769_bg-bg_veg_07_type-vegetation_ctrl-0_trans-7.jpg,bg_veg_07,vegetation,0,1,0,7
synth_0770_bg-bg_dry_04_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_04,dry_soil,0,0,0,0
synth_0771_bg-bg_art_03_type-artificial_ctrl-7_trans-2.jpg,bg_art_03,artificial,1,1,7,2
synth_0772_bg-bg_water_hab_06_type-water_ctrl-3_trans-0.jpg,bg_water_hab_06,water,1,0,3,0
synth_0773_bg-bg_water_hab_18_type-water_ctrl-0_trans-0.jpg,bg_water_hab_18,water,0,0,0,0
synth_0774_bg-bg_dry_04_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_04,dry_soil,0,0,0,0
synth_0775_bg-bg_veg_03_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_03,vegetation,0,0,0,0
synth_0776_bg-bg_dry_01_type-dry_soil_ctrl-2_trans-0.jpg,bg_dry_01,dry_soil,1,0,2,0
synth_0777_bg-bg_art_02_type-artificial_ctrl-0_trans-0.jpg,bg_art_02,artificial,0,0,0,0
synth_0778_bg-bg_art_01_type-artificial_ctrl-0_trans-2.jpg,bg_art_01,artificial,0,1,0,2
synth_0779_bg-bg_water_hab_20_type-water_ctrl-1_trans-0.jpg,bg_water_hab_20,water,1,0,1,0
synth_0780_bg-bg_water_hab_01_type-water_ctrl-0_trans-2.jpg,bg_water_hab_01,water,0,1,0,2
synth_0781_bg-bg_dry_04_type-dry_soil_ctrl-4_trans-0.jpg,bg_dry_04,dry_soil,1,0,4,0
synth_0782_bg-bg_water_hab_03_type-water_ctrl-0_trans-6.jpg,bg_water_hab_03,water,0,1,0,6
synth_0783_bg-bg_water_hab_03_type-water_ctrl-1_trans-1.jpg,bg_water_hab_03,water,1,1,1,1
synth_0784_bg-bg_water_hab_26_type-water_ctrl-1_trans-1.jpg,bg_water_hab_26,water,1,1,1,1
synth_0785_bg-bg_veg_07_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_07,vegetation,0,0,0,0
synth_0786_bg-bg_water_hab_07_type-water_ctrl-1_trans-1.jpg,bg_water_hab_07,water,1,1,1,1
synth_0787_bg-bg_art_05_type-artificial_ctrl-0_trans-3.jpg,bg_art_05,artificial,0,1,0,3
synth_0788_bg-bg_veg_03_type-vegetation_ctrl-7_trans-2.jpg,bg_veg_03,vegetation,1,1,7,2
synth_0789_bg-bg_water_hab_22_type-water_ctrl-0_trans-1.jpg,bg_water_hab_22,water,0,1,0,1
synth_0790_bg-bg_water_hab_11_type-water_ctrl-0_trans-2.jpg,bg_water_hab_11,water,0,1,0,2
synth_0791_bg-bg_veg_05_type-vegetation_ctrl-2_trans-0.jpg,bg_veg_05,vegetation,1,0,2,0
synth_0792_bg-bg_veg_05_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_05,vegetation,0,0,0,0
synth_0793_bg-bg_veg_05_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_05,vegetation,0,0,0,0
synth_0794_bg-bg_veg_06_type-vegetation_ctrl-1_trans-1.jpg,bg_veg_06,vegetation,1,1,1,1
synth_0795_bg-bg_veg_01_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_01,vegetation,0,0,0,0
synth_0796_bg-bg_veg_05_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_05,vegetation,0,0,0,0
synth_0797_bg-bg_water_hab_17_type-water_ctrl-0_trans-1.jpg,bg_water_hab_17,water,0,1,0,1
synth_0798_bg-bg_dry_05_type-dry_soil_ctrl-2_trans-0.jpg,bg_dry_05,dry_soil,1,0,2,0
synth_0799_bg-bg_dry_05_type-dry_soil_ctrl-0_trans-1.jpg,bg_dry_05,dry_soil,0,1,0,1
synth_0800_bg-bg_veg_05_type-vegetation_ctrl-2_trans-3.jpg,bg_veg_05,vegetation,1,1,2,3
synth_0801_bg-bg_water_hab_10_type-water_ctrl-3_trans-3.jpg,bg_water_hab_10,water,1,1,3,3
synth_0802_bg-bg_veg_08_type-vegetation_ctrl-2_trans-0.jpg,bg_veg_08,vegetation,1,0,2,0
synth_0803_bg-bg_dry_04_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_04,dry_soil,0,0,0,0
synth_0804_bg-bg_veg_08_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_08,vegetation,0,0,0,0
synth_0805_bg-bg_water_nonhab_03_type-water_ctrl-0_trans-0.jpg,bg_water_nonhab_03,water,0,0,0,0
synth_0806_bg-bg_water_hab_08_type-water_ctrl-0_trans-1.jpg,bg_water_hab_08,water,0,1,0,1
synth_0807_bg-bg_veg_03_type-vegetation_ctrl-2_trans-3.jpg,bg_veg_03,vegetation,1,1,2,3
synth_0808_bg-bg_art_01_type-artificial_ctrl-3_trans-0.jpg,bg_art_01,artificial,1,0,3,0
synth_0809_bg-bg_art_08_type-artificial_ctrl-3_trans-2.jpg,bg_art_08,artificial,1,1,3,2
synth_0810_bg-bg_water_hab_08_type-water_ctrl-0_trans-0.jpg,bg_water_hab_08,water,0,0,0,0
synth_0811_bg-bg_art_02_type-artificial_ctrl-0_trans-2.jpg,bg_art_02,artificial,0,1,0,2
synth_0812_bg-bg_dry_01_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_01,dry_soil,0,0,0,0
synth_0813_bg-bg_veg_01_type-vegetation_ctrl-0_trans-4.jpg,bg_veg_01,vegetation,0,1,0,4
synth_0814_bg-bg_water_hab_03_type-water_ctrl-0_trans-7.jpg,bg_water_hab_03,water,0,1,0,7
synth_0815_bg-bg_art_08_type-artificial_ctrl-0_trans-0.jpg,bg_art_08,artificial,0,0,0,0
synth_0816_bg-bg_water_nonhab_03_type-water_ctrl-1_trans-1.jpg,bg_water_nonhab_03,water,1,1,1,1
synth_0817_bg-bg_water_hab_04_type-water_ctrl-3_trans-0.jpg,bg_water_hab_04,water,1,0,3,0
synth_0818_bg-bg_dry_05_type-dry_soil_ctrl-3_trans-2.jpg,bg_dry_05,dry_soil,1,1,3,2
synth_0819_bg-bg_veg_06_type-vegetation_ctrl-0_trans-1.jpg,bg_veg_06,vegetation,0,1,0,1
synth_0820_bg-bg_veg_08_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_08,vegetation,0,0,0,0
synth_0821_bg-bg_water_hab_25_type-water_ctrl-1_trans-0.jpg,bg_water_hab_25,water,1,0,1,0
synth_0822_bg-bg_art_04_type-artificial_ctrl-3_trans-0.jpg,bg_art_04,artificial,1,0,3,0
synth_0823_bg-bg_art_04_type-artificial_ctrl-1_trans-0.jpg,bg_art_04,artificial,1,0,1,0
synth_0824_bg-bg_water_hab_18_type-water_ctrl-0_trans-0.jpg,bg_water_hab_18,water,0,0,0,0
synth_0825_bg-bg_dry_02_type-dry_soil_ctrl-1_trans-0.jpg,bg_dry_02,dry_soil,1,0,1,0
synth_0826_bg-bg_water_hab_14_type-water_ctrl-0_trans-0.jpg,bg_water_hab_14,water,0,0,0,0
synth_0827_bg-bg_veg_01_type-vegetation_ctrl-1_trans-1.jpg,bg_veg_01,vegetation,1,1,1,1
synth_0828_bg-bg_veg_01_type-vegetation_ctrl-0_trans-4.jpg,bg_veg_01,vegetation,0,1,0,4
synth_0829_bg-bg_water_hab_19_type-water_ctrl-1_trans-0.jpg,bg_water_hab_19,water,1,0,1,0
synth_0830_bg-bg_art_07_type-artificial_ctrl-2_trans-2.jpg,bg_art_07,artificial,1,1,2,2
synth_0831_bg-bg_veg_07_type-vegetation_ctrl-2_trans-0.jpg,bg_veg_07,vegetation,1,0,2,0
synth_0832_bg-bg_water_hab_13_type-water_ctrl-3_trans-0.jpg,bg_water_hab_13,water,1,0,3,0
synth_0833_bg-bg_water_nonhab_03_type-water_ctrl-0_trans-0.jpg,bg_water_nonhab_03,water,0,0,0,0
synth_0834_bg-bg_art_04_type-artificial_ctrl-1_trans-0.jpg,bg_art_04,artificial,1,0,1,0
synth_0835_bg-bg_veg_01_type-vegetation_ctrl-0_trans-3.jpg,bg_veg_01,vegetation,0,1,0,3
synth_0836_bg-bg_dry_03_type-dry_soil_ctrl-0_trans-3.jpg,bg_dry_03,dry_soil,0,1,0,3
synth_0837_bg-bg_water_hab_19_type-water_ctrl-6_trans-0.jpg,bg_water_hab_19,water,1,0,6,0
synth_0838_bg-bg_water_nonhab_04_type-water_ctrl-2_trans-0.jpg,bg_water_nonhab_04,water,1,0,2,0
synth_0839_bg-bg_water_nonhab_02_type-water_ctrl-0_trans-5.jpg,bg_water_nonhab_02,water,0,1,0,5
synth_0840_bg-bg_dry_03_type-dry_soil_ctrl-1_trans-1.jpg,bg_dry_03,dry_soil,1,1,1,1
synth_0841_bg-bg_art_02_type-artificial_ctrl-0_trans-0.jpg,bg_art_02,artificial,0,0,0,0
synth_0842_bg-bg_water_hab_15_type-water_ctrl-0_trans-3.jpg,bg_water_hab_15,water,0,1,0,3
synth_0843_bg-bg_veg_06_type-vegetation_ctrl-0_trans-2.jpg,bg_veg_06,vegetation,0,1,0,2
synth_0844_bg-bg_dry_04_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_04,dry_soil,0,0,0,0
synth_0845_bg-bg_veg_06_type-vegetation_ctrl-1_trans-1.jpg,bg_veg_06,vegetation,1,1,1,1
synth_0846_bg-bg_dry_05_type-dry_soil_ctrl-0_trans-7.jpg,bg_dry_05,dry_soil,0,1,0,7
synth_0847_bg-bg_dry_01_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_01,dry_soil,0,0,0,0
synth_0848_bg-bg_veg_07_type-vegetation_ctrl-0_trans-1.jpg,bg_veg_07,vegetation,0,1,0,1
synth_0849_TARGET_swarm_trans_only_bg-bg_moist_09_type-unknown_ctrl-0_trans-9.jpg,bg_moist_09,unknown,0,1,0,9
synth_0850_TARGET_swarm_ctrl_only_bg-bg_moist_09_type-unknown_ctrl-9_trans-0.jpg,bg_moist_09,unknown,1,0,9,0
synth_0851_TARGET_swarm_mixed_bg-bg_moist_09_type-unknown_ctrl-8_trans-6.jpg,bg_moist_09,unknown,1,1,8,6
synth_0852_TARGET_swarm_trans_only_bg-bg_moist_05_type-unknown_ctrl-0_trans-11.jpg,bg_moist_05,unknown,0,1,0,11
synth_0853_TARGET_swarm_ctrl_only_bg-bg_moist_05_type-unknown_ctrl-11_trans-0.jpg,bg_moist_05,unknown,1,0,11,0
synth_0854_TARGET_swarm_mixed_bg-bg_moist_05_type-unknown_ctrl-8_trans-7.jpg,bg_moist_05,unknown,1,1,8,7
synth_0855_TARGET_swarm_trans_only_bg-bg_water_hab_04_type-water_ctrl-0_trans-13.jpg,bg_water_hab_04,water,0,1,0,13
synth_0856_TARGET_swarm_ctrl_only_bg-bg_water_hab_04_type-water_ctrl-12_trans-0.jpg,bg_water_hab_04,water,1,0,12,0
synth_0857_TARGET_swarm_mixed_bg-bg_water_hab_04_type-water_ctrl-7_trans-7.jpg,bg_water_hab_04,water,1,1,7,7
synth_0858_TARGET_swarm_trans_only_bg-bg_water_hab_05_type-water_ctrl-0_trans-9.jpg,bg_water_hab_05,water,0,1,0,9
synth_0859_TARGET_swarm_ctrl_only_bg-bg_water_hab_05_type-water_ctrl-10_trans-0.jpg,bg_water_hab_05,water,1,0,10,0
synth_0860_TARGET_swarm_mixed_bg-bg_water_hab_05_type-water_ctrl-8_trans-6.jpg,bg_water_hab_05,water,1,1,8,6
synth_0861_TARGET_swarm_trans_only_bg-bg_water_hab_06_type-water_ctrl-0_trans-12.jpg,bg_water_hab_06,water,0,1,0,12
synth_0862_TARGET_swarm_ctrl_only_bg-bg_water_hab_06_type-water_ctrl-11_trans-0.jpg,bg_water_hab_06,water,1,0,11,0
synth_0863_TARGET_swarm_mixed_bg-bg_water_hab_06_type-water_ctrl-10_trans-9.jpg,bg_water_hab_06,water,1,1,10,9
synth_0864_TARGET_swarm_trans_only_bg-bg_water_hab_16_type-water_ctrl-0_trans-11.jpg,bg_water_hab_16,water,0,1,0,11
synth_0865_TARGET_swarm_ctrl_only_bg-bg_water_hab_16_type-water_ctrl-10_trans-0.jpg,bg_water_hab_16,water,1,0,10,0
synth_0866_TARGET_swarm_mixed_bg-bg_water_hab_16_type-water_ctrl-9_trans-9.jpg,bg_water_hab_16,water,1,1,9,9
synth_0867_TARGET_swarm_trans_only_bg-bg_water_hab_15_type-water_ctrl-0_trans-12.jpg,bg_water_hab_15,water,0,1,0,12
synth_0868_TARGET_swarm_ctrl_only_bg-bg_water_hab_15_type-water_ctrl-14_trans-0.jpg,bg_water_hab_15,water,1,0,14,0
synth_0869_TARGET_swarm_mixed_bg-bg_water_hab_15_type-water_ctrl-10_trans-8.jpg,bg_water_hab_15,water,1,1,10,8
